date,admin1,market,commodity,unit,price,currency,source
2023-07-01,Kenya,Kisumu,Eggs,Piece,18.33,KES,Sample Data
2023-07-01,Kenya,Nakuru,Eggs,Piece,18.73,KES,Sample Data
2023-07-01,Kenya,Eldoret,Eggs,Piece,19.41,KES,Sample Data
2023-08-01,Kenya,Nairobi,Maize (white),KG,54.46,KES,Sample Data
2023-08-01,Kenya,Mombasa,Maize (white),KG,57.1,KES,Sample Data
2023-08-01,Kenya,Kisumu,Maize (white),KG,55.21,KES,Sample Data
2023-08-01,Kenya,Nakuru,Maize (white),KG,55.59,KES,Sample Data
2023-08-01,Kenya,Eldoret,Maize (white),KG,51.68,KES,Sample Data
2023-08-01,Kenya,Nairobi,Rice,KG,147.51,KES,Sample Data
2023-08-01,Kenya,Mombasa,Rice,KG,142.8,KES,Sample Data
2023-08-01,Kenya,Kisumu,Rice,KG,139.42,KES,Sample Data
2023-08-01,Kenya,Nakuru,Rice,KG,147.77,KES,Sample Data
2023-08-01,Kenya,Eldoret,Rice,KG,147.16,KES,Sample Data
2023-08-01,Kenya,Nairobi,Wheat flour,KG,63.98,KES,Sample Data
2023-08-01,Kenya,Mombasa,Wheat flour,KG,67.09,KES,Sample Data
2023-08-01,Kenya,Kisumu,Wheat flour,KG,67.78,KES,Sample Data
2023-08-01,Kenya,Nakuru,Wheat flour,KG,67.56,KES,Sample Data
2023-08-01,Kenya,Eldoret,Wheat flour,KG,63.94,KES,Sample Data
2023-08-01,Kenya,Nairobi,Beans (dry),KG,136.52,KES,Sample Data
2023-08-01,Kenya,Mombasa,Beans (dry),KG,135.61,KES,Sample Data
2023-08-01,Kenya,Kisumu,Beans (dry),KG,137.19,KES,Sample Data
2023-08-01,Kenya,Nakuru,Beans (dry),KG,133.28,KES,Sample Data
2023-08-01,Kenya,Eldoret,Beans (dry),KG,131.35,KES,Sample Data
2023-08-01,Kenya,Nairobi,Sugar,KG,158.05,KES,Sample Data
2023-08-01,Kenya,Mombasa,Sugar,KG,163.8,KES,Sample Data
2023-08-01,Kenya,Kisumu,Sugar,KG,158.45,KES,Sample Data
2023-08-01,Kenya,Nakuru,Sugar,KG,149.45,KES,Sample Data
2023-08-01,Kenya,Eldoret,Sugar,KG,155.65,KES,Sample Data
2023-08-01,Kenya,Nairobi,Cooking oil (vegetable),L,341.59,KES,Sample Data
2023-08-01,Kenya,Mombasa,Cooking oil (vegetable),L,352.28,KES,Sample Data
2023-08-01,Kenya,Kisumu,Cooking oil (vegetable),L,327.26,KES,Sample Data
2023-08-01,Kenya,Nakuru,Cooking oil (vegetable),L,352.37,KES,Sample Data
2023-08-01,Kenya,Eldoret,Cooking oil (vegetable),L,346.22,KES,Sample Data
2023-08-01,Kenya,Nairobi,Milk (fresh),L,74.7,KES,Sample Data
2023-08-01,Kenya,Mombasa,Milk (fresh),L,68.58,KES,Sample Data
2023-08-01,Kenya,Kisumu,Milk (fresh),L,73.39,KES,Sample Data
2023-08-01,Kenya,Nakuru,Milk (fresh),L,72.12,KES,Sample Data
2023-08-01,Kenya,Eldoret,Milk (fresh),L,68.89,KES,Sample Data
2023-08-01,Kenya,Nairobi,Eggs,Piece,17.27,KES,Sample Data
2023-08-01,Kenya,Mombasa,Eggs,Piece,18.75,KES,Sample Data
2023-08-01,Kenya,Kisumu,Eggs,Piece,18.98,KES,Sample Data
2023-08-01,Kenya,Nakuru,Eggs,Piece,17.89,KES,Sample Data
2023-08-01,Kenya,Eldoret,Eggs,Piece,17.56,KES,Sample Data
2023-09-01,Kenya,Nairobi,Maize (white),KG,53.82,KES,Sample Data
2023-09-01,Kenya,Mombasa,Maize (white),KG,51.72,KES,Sample Data
2023-09-01,Kenya,Kisumu,Maize (white),KG,52.01,KES,Sample Data
2023-09-01,Kenya,Nakuru,Maize (white),KG,55.59,KES,Sample Data
2023-09-01,Kenya,Eldoret,Maize (white),KG,53.63,KES,Sample Data
2023-09-01,Kenya,Nairobi,Rice,KG,148.55,KES,Sample Data
2023-09-01,Kenya,Mombasa,Rice,KG,140.92,KES,Sample Data
2023-09-01,Kenya,Kisumu,Rice,KG,138.38,KES,Sample Data
2023-09-01,Kenya,Nakuru,Rice,KG,141.8,KES,Sample Data
2023-09-01,Kenya,Eldoret,Rice,KG,137.06,KES,Sample Data
2023-09-01,Kenya,Nairobi,Wheat flour,KG,68.15,KES,Sample Data
2023-09-01,Kenya,Mombasa,Wheat flour,KG,64.91,KES,Sample Data
2023-09-01,Kenya,Kisumu,Wheat flour,KG,63.44,KES,Sample Data
2023-09-01,Kenya,Nakuru,Wheat flour,KG,65.89,KES,Sample Data
2023-09-01,Kenya,Eldoret,Wheat flour,KG,66.44,KES,Sample Data
2023-09-01,Kenya,Nairobi,Beans (dry),KG,126.65,KES,Sample Data
2023-09-01,Kenya,Mombasa,Beans (dry),KG,132.08,KES,Sample Data
2023-09-01,Kenya,Kisumu,Beans (dry),KG,133.71,KES,Sample Data
2023-09-01,Kenya,Nakuru,Beans (dry),KG,131.83,KES,Sample Data
2023-09-01,Kenya,Eldoret,Beans (dry),KG,131.45,KES,Sample Data
2023-09-01,Kenya,Nairobi,Sugar,KG,161.34,KES,Sample Data
2023-09-01,Kenya,Mombasa,Sugar,KG,154.69,KES,Sample Data
2023-09-01,Kenya,Kisumu,Sugar,KG,159.79,KES,Sample Data
2023-09-01,Kenya,Nakuru,Sugar,KG,158.85,KES,Sample Data
2023-09-01,Kenya,Eldoret,Sugar,KG,162.29,KES,Sample Data
2023-09-01,Kenya,Nairobi,Cooking oil (vegetable),L,337.36,KES,Sample Data
2023-09-01,Kenya,Mombasa,Cooking oil (vegetable),L,354.42,KES,Sample Data
2023-09-01,Kenya,Kisumu,Cooking oil (vegetable),L,331.14,KES,Sample Data
2023-09-01,Kenya,Nakuru,Cooking oil (vegetable),L,335.63,KES,Sample Data
2023-09-01,Kenya,Eldoret,Cooking oil (vegetable),L,335.72,KES,Sample Data
2023-09-01,Kenya,Nairobi,Milk (fresh),L,74.63,KES,Sample Data
2023-09-01,Kenya,Mombasa,Milk (fresh),L,74.77,KES,Sample Data
2023-09-01,Kenya,Kisumu,Milk (fresh),L,70.67,KES,Sample Data
2023-09-01,Kenya,Nakuru,Milk (fresh),L,74.04,KES,Sample Data
2023-09-01,Kenya,Eldoret,Milk (fresh),L,69.72,KES,Sample Data
2023-09-01,Kenya,Nairobi,Eggs,Piece,17.34,KES,Sample Data
2023-09-01,Kenya,Mombasa,Eggs,Piece,18.16,KES,Sample Data
2023-09-01,Kenya,Kisumu,Eggs,Piece,18.28,KES,Sample Data
2023-09-01,Kenya,Nakuru,Eggs,Piece,18.1,KES,Sample Data
2023-09-01,Kenya,Eldoret,Eggs,Piece,18.31,KES,Sample Data
2023-10-01,Kenya,Nairobi,Maize (white),KG,55.3,KES,Sample Data
2023-10-01,Kenya,Mombasa,Maize (white),KG,53.64,KES,Sample Data
2023-10-01,Kenya,Kisumu,Maize (white),KG,53.09,KES,Sample Data
2023-10-01,Kenya,Nakuru,Maize (white),KG,53.6,KES,Sample Data
2023-10-01,Kenya,Eldoret,Maize (white),KG,57.78,KES,Sample Data
2023-10-01,Kenya,Nairobi,Rice,KG,140.77,KES,Sample Data
2023-10-01,Kenya,Mombasa,Rice,KG,151.02,KES,Sample Data
2023-10-01,Kenya,Kisumu,Rice,KG,140.02,KES,Sample Data
2023-10-01,Kenya,Nakuru,Rice,KG,151.85,KES,Sample Data
2023-10-01,Kenya,Eldoret,Rice,KG,141.16,KES,Sample Data
2023-10-01,Kenya,Nairobi,Wheat flour,KG,65.06,KES,Sample Data
2023-10-01,Kenya,Mombasa,Wheat flour,KG,69.72,KES,Sample Data
2023-10-01,Kenya,Kisumu,Wheat flour,KG,65.44,KES,Sample Data
2023-10-01,Kenya,Nakuru,Wheat flour,KG,69.63,KES,Sample Data
2023-10-01,Kenya,Eldoret,Wheat flour,KG,68.05,KES,Sample Data
2023-10-01,Kenya,Nairobi,Beans (dry),KG,129.08,KES,Sample Data
2023-10-01,Kenya,Mombasa,Beans (dry),KG,132.08,KES,Sample Data
2023-10-01,Kenya,Kisumu,Beans (dry),KG,134.02,KES,Sample Data
2023-10-01,Kenya,Nakuru,Beans (dry),KG,127.32,KES,Sample Data
2023-10-01,Kenya,Eldoret,Beans (dry),KG,130.09,KES,Sample Data
2023-10-01,Kenya,Nairobi,Sugar,KG,165.36,KES,Sample Data
2023-10-01,Kenya,Mombasa,Sugar,KG,158.04,KES,Sample Data
2023-10-01,Kenya,Kisumu,Sugar,KG,152.59,KES,Sample Data
2023-10-01,Kenya,Nakuru,Sugar,KG,157.42,KES,Sample Data
2023-10-01,Kenya,Eldoret,Sugar,KG,167.18,KES,Sample Data
2023-10-01,Kenya,Nairobi,Cooking oil (vegetable),L,337.78,KES,Sample Data
2023-10-01,Kenya,Mombasa,Cooking oil (vegetable),L,329.18,KES,Sample Data
2023-10-01,Kenya,Kisumu,Cooking oil (vegetable),L,331.31,KES,Sample Data
2023-10-01,Kenya,Nakuru,Cooking oil (vegetable),L,342.0,KES,Sample Data
2023-10-01,Kenya,Eldoret,Cooking oil (vegetable),L,356.81,KES,Sample Data
2023-10-01,Kenya,Nairobi,Milk (fresh),L,73.21,KES,Sample Data
2023-10-01,Kenya,Mombasa,Milk (fresh),L,69.72,KES,Sample Data
2023-10-01,Kenya,Kisumu,Milk (fresh),L,72.72,KES,Sample Data
2023-10-01,Kenya,Nakuru,Milk (fresh),L,70.45,KES,Sample Data
2023-10-01,Kenya,Eldoret,Milk (fresh),L,72.82,KES,Sample Data
2023-10-01,Kenya,Nairobi,Eggs,Piece,17.44,KES,Sample Data
2023-10-01,Kenya,Mombasa,Eggs,Piece,17.52,KES,Sample Data
2023-10-01,Kenya,Kisumu,Eggs,Piece,17.87,KES,Sample Data
2023-10-01,Kenya,Nakuru,Eggs,Piece,18.07,KES,Sample Data
2023-10-01,Kenya,Eldoret,Eggs,Piece,18.08,KES,Sample Data
2023-11-01,Kenya,Nairobi,Maize (white),KG,54.58,KES,Sample Data
2023-11-01,Kenya,Mombasa,Maize (white),KG,55.25,KES,Sample Data
2023-11-01,Kenya,Kisumu,Maize (white),KG,57.25,KES,Sample Data
2023-11-01,Kenya,Nakuru,Maize (white),KG,56.16,KES,Sample Data
2023-11-01,Kenya,Eldoret,Maize (white),KG,54.13,KES,Sample Data
2023-11-01,Kenya,Nairobi,Rice,KG,152.0,KES,Sample Data
2023-11-01,Kenya,Mombasa,Rice,KG,147.3,KES,Sample Data
2023-11-01,Kenya,Kisumu,Rice,KG,144.31,KES,Sample Data
2023-11-01,Kenya,Nakuru,Rice,KG,154.37,KES,Sample Data
2023-11-01,Kenya,Eldoret,Rice,KG,147.74,KES,Sample Data
2023-11-01,Kenya,Nairobi,Wheat flour,KG,70.79,KES,Sample Data
2023-11-01,Kenya,Mombasa,Wheat flour,KG,71.95,KES,Sample Data
2023-11-01,Kenya,Kisumu,Wheat flour,KG,72.39,KES,Sample Data
2023-11-01,Kenya,Nakuru,Wheat flour,KG,67.84,KES,Sample Data
2023-11-01,Kenya,Eldoret,Wheat flour,KG,72.76,KES,Sample Data
2023-11-01,Kenya,Nairobi,Beans (dry),KG,141.94,KES,Sample Data
2023-11-01,Kenya,Mombasa,Beans (dry),KG,140.78,KES,Sample Data
2023-11-01,Kenya,Kisumu,Beans (dry),KG,136.12,KES,Sample Data
2023-11-01,Kenya,Nakuru,Beans (dry),KG,132.98,KES,Sample Data
2023-11-01,Kenya,Eldoret,Beans (dry),KG,135.53,KES,Sample Data
2023-11-01,Kenya,Nairobi,Sugar,KG,169.86,KES,Sample Data
2023-11-01,Kenya,Mombasa,Sugar,KG,158.63,KES,Sample Data
2023-11-01,Kenya,Kisumu,Sugar,KG,171.46,KES,Sample Data
2023-11-01,Kenya,Nakuru,Sugar,KG,157.58,KES,Sample Data
2023-11-01,Kenya,Eldoret,Sugar,KG,165.8,KES,Sample Data
2023-11-01,Kenya,Nairobi,Cooking oil (vegetable),L,370.34,KES,Sample Data
2023-11-01,Kenya,Mombasa,Cooking oil (vegetable),L,353.79,KES,Sample Data
2023-11-01,Kenya,Kisumu,Cooking oil (vegetable),L,352.69,KES,Sample Data
2023-11-01,Kenya,Nakuru,Cooking oil (vegetable),L,363.12,KES,Sample Data
2023-11-01,Kenya,Eldoret,Cooking oil (vegetable),L,356.67,KES,Sample Data
2023-11-01,Kenya,Nairobi,Milk (fresh),L,78.4,KES,Sample Data
2023-11-01,Kenya,Mombasa,Milk (fresh),L,72.21,KES,Sample Data
2023-11-01,Kenya,Kisumu,Milk (fresh),L,73.65,KES,Sample Data
2023-11-01,Kenya,Nakuru,Milk (fresh),L,75.09,KES,Sample Data
2023-11-01,Kenya,Eldoret,Milk (fresh),L,78.8,KES,Sample Data
2023-11-01,Kenya,Nairobi,Eggs,Piece,19.79,KES,Sample Data
2023-11-01,Kenya,Mombasa,Eggs,Piece,19.32,KES,Sample Data
2023-11-01,Kenya,Kisumu,Eggs,Piece,18.35,KES,Sample Data
2023-11-01,Kenya,Nakuru,Eggs,Piece,18.65,KES,Sample Data
2023-11-01,Kenya,Eldoret,Eggs,Piece,19.6,KES,Sample Data
2023-12-01,Kenya,Nairobi,Maize (white),KG,60.74,KES,Sample Data
2023-12-01,Kenya,Mombasa,Maize (white),KG,58.14,KES,Sample Data
2023-12-01,Kenya,Kisumu,Maize (white),KG,58.21,KES,Sample Data
2023-12-01,Kenya,Nakuru,Maize (white),KG,59.0,KES,Sample Data
2023-12-01,Kenya,Eldoret,Maize (white),KG,57.2,KES,Sample Data
2023-12-01,Kenya,Nairobi,Rice,KG,164.8,KES,Sample Data
2023-12-01,Kenya,Mombasa,Rice,KG,162.03,KES,Sample Data
2023-12-01,Kenya,Kisumu,Rice,KG,165.34,KES,Sample Data
2023-12-01,Kenya,Nakuru,Rice,KG,159.49,KES,Sample Data
2023-12-01,Kenya,Eldoret,Rice,KG,164.81,KES,Sample Data
2023-12-01,Kenya,Nairobi,Wheat flour,KG,71.36,KES,Sample Data
2023-12-01,Kenya,Mombasa,Wheat flour,KG,74.85,KES,Sample Data
2023-12-01,Kenya,Kisumu,Wheat flour,KG,69.64,KES,Sample Data
2023-12-01,Kenya,Nakuru,Wheat flour,KG,72.34,KES,Sample Data
2023-12-01,Kenya,Eldoret,Wheat flour,KG,75.96,KES,Sample Data
2023-12-01,Kenya,Nairobi,Beans (dry),KG,139.1,KES,Sample Data
2023-12-01,Kenya,Mombasa,Beans (dry),KG,148.7,KES,Sample Data
2023-12-01,Kenya,Kisumu,Beans (dry),KG,147.4,KES,Sample Data
2023-12-01,Kenya,Nakuru,Beans (dry),KG,139.42,KES,Sample Data
2023-12-01,Kenya,Eldoret,Beans (dry),KG,146.15,KES,Sample Data
2023-12-01,Kenya,Nairobi,Sugar,KG,178.97,KES,Sample Data
2023-12-01,Kenya,Mombasa,Sugar,KG,180.16,KES,Sample Data
2023-12-01,Kenya,Kisumu,Sugar,KG,179.47,KES,Sample Data
2023-12-01,Kenya,Nakuru,Sugar,KG,169.0,KES,Sample Data
2023-12-01,Kenya,Eldoret,Sugar,KG,164.27,KES,Sample Data
2023-12-01,Kenya,Nairobi,Cooking oil (vegetable),L,368.02,KES,Sample Data
2023-12-01,Kenya,Mombasa,Cooking oil (vegetable),L,373.7,KES,Sample Data
2023-12-01,Kenya,Kisumu,Cooking oil (vegetable),L,372.4,KES,Sample Data
2023-12-01,Kenya,Nakuru,Cooking oil (vegetable),L,381.39,KES,Sample Data
2023-12-01,Kenya,Eldoret,Cooking oil (vegetable),L,368.74,KES,Sample Data
2023-12-01,Kenya,Nairobi,Milk (fresh),L,78.13,KES,Sample Data
2023-12-01,Kenya,Mombasa,Milk (fresh),L,77.8,KES,Sample Data
2023-12-01,Kenya,Kisumu,Milk (fresh),L,76.01,KES,Sample Data
2023-12-01,Kenya,Nakuru,Milk (fresh),L,79.06,KES,Sample Data
2023-12-01,Kenya,Eldoret,Milk (fresh),L,76.92,KES,Sample Data
2023-12-01,Kenya,Nairobi,Eggs,Piece,20.4,KES,Sample Data
2023-12-01,Kenya,Mombasa,Eggs,Piece,19.56,KES,Sample Data
2023-12-01,Kenya,Kisumu,Eggs,Piece,19.41,KES,Sample Data
2023-12-01,Kenya,Nakuru,Eggs,Piece,19.01,KES,Sample Data
2023-12-01,Kenya,Eldoret,Eggs,Piece,20.18,KES,Sample Data
2024-01-01,Kenya,Nairobi,Maize (white),KG,59.15,KES,Sample Data
2024-01-01,Kenya,Mombasa,Maize (white),KG,61.4,KES,Sample Data
2024-01-01,Kenya,Kisumu,Maize (white),KG,62.85,KES,Sample Data
2024-01-01,Kenya,Nakuru,Maize (white),KG,62.34,KES,Sample Data
2024-01-01,Kenya,Eldoret,Maize (white),KG,59.32,KES,Sample Data
2024-01-01,Kenya,Nairobi,Rice,KG,159.14,KES,Sample Data
2024-01-01,Kenya,Mombasa,Rice,KG,172.26,KES,Sample Data
2024-01-01,Kenya,Kisumu,Rice,KG,158.35,KES,Sample Data
2024-01-01,Kenya,Nakuru,Rice,KG,165.99,KES,Sample Data
2024-01-01,Kenya,Eldoret,Rice,KG,170.46,KES,Sample Data
2024-01-01,Kenya,Nairobi,Wheat flour,KG,76.56,KES,Sample Data
2024-01-01,Kenya,Mombasa,Wheat flour,KG,73.95,KES,Sample Data
2024-01-01,Kenya,Kisumu,Wheat flour,KG,74.7,KES,Sample Data
2024-01-01,Kenya,Nakuru,Wheat flour,KG,76.99,KES,Sample Data
2024-01-01,Kenya,Eldoret,Wheat flour,KG,72.53,KES,Sample Data
2024-01-01,Kenya,Nairobi,Beans (dry),KG,146.84,KES,Sample Data
2024-01-01,Kenya,Mombasa,Beans (dry),KG,156.05,KES,Sample Data
2024-01-01,Kenya,Kisumu,Beans (dry),KG,150.31,KES,Sample Data
2024-01-01,Kenya,Nakuru,Beans (dry),KG,156.79,KES,Sample Data
2024-01-01,Kenya,Eldoret,Beans (dry),KG,147.49,KES,Sample Data
2024-01-01,Kenya,Nairobi,Sugar,KG,182.96,KES,Sample Data
2024-01-01,Kenya,Mombasa,Sugar,KG,173.92,KES,Sample Data
2024-01-01,Kenya,Kisumu,Sugar,KG,186.75,KES,Sample Data
2024-01-01,Kenya,Nakuru,Sugar,KG,181.4,KES,Sample Data
2024-01-01,Kenya,Eldoret,Sugar,KG,177.28,KES,Sample Data
2024-01-01,Kenya,Nairobi,Cooking oil (vegetable),L,386.66,KES,Sample Data
2024-01-01,Kenya,Mombasa,Cooking oil (vegetable),L,382.76,KES,Sample Data
2024-01-01,Kenya,Kisumu,Cooking oil (vegetable),L,397.8,KES,Sample Data
2024-01-01,Kenya,Nakuru,Cooking oil (vegetable),L,397.4,KES,Sample Data
2024-01-01,Kenya,Eldoret,Cooking oil (vegetable),L,398.32,KES,Sample Data
2024-01-01,Kenya,Nairobi,Milk (fresh),L,81.64,KES,Sample Data
2024-01-01,Kenya,Mombasa,Milk (fresh),L,80.54,KES,Sample Data
2024-01-01,Kenya,Kisumu,Milk (fresh),L,82.47,KES,Sample Data
2024-01-01,Kenya,Nakuru,Milk (fresh),L,81.07,KES,Sample Data
2024-01-01,Kenya,Eldoret,Milk (fresh),L,81.2,KES,Sample Data
2024-01-01,Kenya,Nairobi,Eggs,Piece,20.22,KES,Sample Data
2024-01-01,Kenya,Mombasa,Eggs,Piece,21.55,KES,Sample Data
2024-01-01,Kenya,Kisumu,Eggs,Piece,20.43,KES,Sample Data
2024-01-01,Kenya,Nakuru,Eggs,Piece,20.34,KES,Sample Data
2024-01-01,Kenya,Eldoret,Eggs,Piece,21.27,KES,Sample Data
2024-02-01,Kenya,Nairobi,Maize (white),KG,63.27,KES,Sample Data
2024-02-01,Kenya,Mombasa,Maize (white),KG,62.45,KES,Sample Data
2024-02-01,Kenya,Kisumu,Maize (white),KG,60.91,KES,Sample Data
2024-02-01,Kenya,Nakuru,Maize (white),KG,64.86,KES,Sample Data
2024-02-01,Kenya,Eldoret,Maize (white),KG,61.58,KES,Sample Data
2024-02-01,Kenya,Nairobi,Rice,KG,165.07,KES,Sample Data
2024-02-01,Kenya,Mombasa,Rice,KG,165.9,KES,Sample Data
2024-02-01,Kenya,Kisumu,Rice,KG,171.12,KES,Sample Data
2024-02-01,Kenya,Nakuru,Rice,KG,165.0,KES,Sample Data
2024-02-01,Kenya,Eldoret,Rice,KG,169.13,KES,Sample Data
2024-02-01,Kenya,Nairobi,Wheat flour,KG,81.09,KES,Sample Data
2024-02-01,Kenya,Mombasa,Wheat flour,KG,77.35,KES,Sample Data
2024-02-01,Kenya,Kisumu,Wheat flour,KG,74.69,KES,Sample Data
2024-02-01,Kenya,Nakuru,Wheat flour,KG,78.86,KES,Sample Data
2024-02-01,Kenya,Eldoret,Wheat flour,KG,76.21,KES,Sample Data
2024-02-01,Kenya,Nairobi,Beans (dry),KG,160.87,KES,Sample Data
2024-02-01,Kenya,Mombasa,Beans (dry),KG,150.59,KES,Sample Data
2024-02-01,Kenya,Kisumu,Beans (dry),KG,161.45,KES,Sample Data
2024-02-01,Kenya,Nakuru,Beans (dry),KG,154.96,KES,Sample Data
2024-02-01,Kenya,Eldoret,Beans (dry),KG,149.74,KES,Sample Data
2024-02-01,Kenya,Nairobi,Sugar,KG,182.72,KES,Sample Data
2024-02-01,Kenya,Mombasa,Sugar,KG,185.97,KES,Sample Data
2024-02-01,Kenya,Kisumu,Sugar,KG,189.33,KES,Sample Data
2024-02-01,Kenya,Nakuru,Sugar,KG,176.78,KES,Sample Data
2024-02-01,Kenya,Eldoret,Sugar,KG,182.8,KES,Sample Data
2024-02-01,Kenya,Nairobi,Cooking oil (vegetable),L,399.31,KES,Sample Data
2024-02-01,Kenya,Mombasa,Cooking oil (vegetable),L,405.23,KES,Sample Data
2024-02-01,Kenya,Kisumu,Cooking oil (vegetable),L,412.33,KES,Sample Data
2024-02-01,Kenya,Nakuru,Cooking oil (vegetable),L,399.42,KES,Sample Data
2024-02-01,Kenya,Eldoret,Cooking oil (vegetable),L,394.95,KES,Sample Data
2024-02-01,Kenya,Nairobi,Milk (fresh),L,87.72,KES,Sample Data
2024-02-01,Kenya,Mombasa,Milk (fresh),L,83.07,KES,Sample Data
2024-02-01,Kenya,Kisumu,Milk (fresh),L,88.75,KES,Sample Data
2024-02-01,Kenya,Nakuru,Milk (fresh),L,84.81,KES,Sample Data
2024-02-01,Kenya,Eldoret,Milk (fresh),L,88.11,KES,Sample Data
2024-02-01,Kenya,Nairobi,Eggs,Piece,20.75,KES,Sample Data
2024-02-01,Kenya,Mombasa,Eggs,Piece,20.38,KES,Sample Data
2024-02-01,Kenya,Kisumu,Eggs,Piece,21.18,KES,Sample Data
2024-02-01,Kenya,Nakuru,Eggs,Piece,21.09,KES,Sample Data
2024-02-01,Kenya,Eldoret,Eggs,Piece,20.62,KES,Sample Data
2024-03-01,Kenya,Nairobi,Maize (white),KG,66.66,KES,Sample Data
2024-03-01,Kenya,Mombasa,Maize (white),KG,62.66,KES,Sample Data
2024-03-01,Kenya,Kisumu,Maize (white),KG,63.45,KES,Sample Data
2024-03-01,Kenya,Nakuru,Maize (white),KG,64.26,KES,Sample Data
2024-03-01,Kenya,Eldoret,Maize (white),KG,62.08,KES,Sample Data
2024-03-01,Kenya,Nairobi,Rice,KG,171.14,KES,Sample Data
2024-03-01,Kenya,Mombasa,Rice,KG,167.77,KES,Sample Data
2024-03-01,Kenya,Kisumu,Rice,KG,168.88,KES,Sample Data
2024-03-01,Kenya,Nakuru,Rice,KG,179.41,KES,Sample Data
2024-03-01,Kenya,Eldoret,Rice,KG,168.55,KES,Sample Data
2024-03-01,Kenya,Nairobi,Wheat flour,KG,77.3,KES,Sample Data
2024-03-01,Kenya,Mombasa,Wheat flour,KG,81.64,KES,Sample Data
2024-03-01,Kenya,Kisumu,Wheat flour,KG,81.63,KES,Sample Data
2024-03-01,Kenya,Nakuru,Wheat flour,KG,76.69,KES,Sample Data
2024-03-01,Kenya,Eldoret,Wheat flour,KG,78.15,KES,Sample Data
2024-03-01,Kenya,Nairobi,Beans (dry),KG,154.96,KES,Sample Data
2024-03-01,Kenya,Mombasa,Beans (dry),KG,165.36,KES,Sample Data
2024-03-01,Kenya,Kisumu,Beans (dry),KG,165.35,KES,Sample Data
2024-03-01,Kenya,Nakuru,Beans (dry),KG,162.94,KES,Sample Data
2024-03-01,Kenya,Eldoret,Beans (dry),KG,159.57,KES,Sample Data
2024-03-01,Kenya,Nairobi,Sugar,KG,183.4,KES,Sample Data
2024-03-01,Kenya,Mombasa,Sugar,KG,189.27,KES,Sample Data
2024-03-01,Kenya,Kisumu,Sugar,KG,185.95,KES,Sample Data
2024-03-01,Kenya,Nakuru,Sugar,KG,188.3,KES,Sample Data
2024-03-01,Kenya,Eldoret,Sugar,KG,181.82,KES,Sample Data
2024-03-01,Kenya,Nairobi,Cooking oil (vegetable),L,410.6,KES,Sample Data
2024-03-01,Kenya,Mombasa,Cooking oil (vegetable),L,405.38,KES,Sample Data
2024-03-01,Kenya,Kisumu,Cooking oil (vegetable),L,384.54,KES,Sample Data
2024-03-01,Kenya,Nakuru,Cooking oil (vegetable),L,385.4,KES,Sample Data
2024-03-01,Kenya,Eldoret,Cooking oil (vegetable),L,422.38,KES,Sample Data
2024-03-01,Kenya,Nairobi,Milk (fresh),L,84.12,KES,Sample Data
2024-03-01,Kenya,Mombasa,Milk (fresh),L,84.36,KES,Sample Data
2024-03-01,Kenya,Kisumu,Milk (fresh),L,83.09,KES,Sample Data
2024-03-01,Kenya,Nakuru,Milk (fresh),L,90.11,KES,Sample Data
2024-03-01,Kenya,Eldoret,Milk (fresh),L,89.24,KES,Sample Data
2024-03-01,Kenya,Nairobi,Eggs,Piece,21.95,KES,Sample Data
2024-03-01,Kenya,Mombasa,Eggs,Piece,21.81,KES,Sample Data
2024-03-01,Kenya,Kisumu,Eggs,Piece,21.75,KES,Sample Data
2024-03-01,Kenya,Nakuru,Eggs,Piece,21.15,KES,Sample Data
2024-03-01,Kenya,Eldoret,Eggs,Piece,21.04,KES,Sample Data
2024-04-01,Kenya,Nairobi,Maize (white),KG,62.85,KES,Sample Data
2024-04-01,Kenya,Mombasa,Maize (white),KG,66.01,KES,Sample Data
2024-04-01,Kenya,Kisumu,Maize (white),KG,61.91,KES,Sample Data
2024-04-01,Kenya,Nakuru,Maize (white),KG,65.12,KES,Sample Data
2024-04-01,Kenya,Eldoret,Maize (white),KG,61.64,KES,Sample Data
2024-04-01,Kenya,Nairobi,Rice,KG,169.37,KES,Sample Data
2024-04-01,Kenya,Mombasa,Rice,KG,178.91,KES,Sample Data
2024-04-01,Kenya,Kisumu,Rice,KG,171.44,KES,Sample Data
2024-04-01,Kenya,Nakuru,Rice,KG,165.56,KES,Sample Data
2024-04-01,Kenya,Eldoret,Rice,KG,164.55,KES,Sample Data
2024-04-01,Kenya,Nairobi,Wheat flour,KG,78.28,KES,Sample Data
2024-04-01,Kenya,Mombasa,Wheat flour,KG,76.41,KES,Sample Data
2024-04-01,Kenya,Kisumu,Wheat flour,KG,80.02,KES,Sample Data
2024-04-01,Kenya,Nakuru,Wheat flour,KG,75.34,KES,Sample Data
2024-04-01,Kenya,Eldoret,Wheat flour,KG,79.42,KES,Sample Data
2024-04-01,Kenya,Nairobi,Beans (dry),KG,157.66,KES,Sample Data
2024-04-01,Kenya,Mombasa,Beans (dry),KG,151.85,KES,Sample Data
2024-04-01,Kenya,Kisumu,Beans (dry),KG,155.28,KES,Sample Data
2024-04-01,Kenya,Nakuru,Beans (dry),KG,156.22,KES,Sample Data
2024-04-01,Kenya,Eldoret,Beans (dry),KG,160.73,KES,Sample Data
2024-04-01,Kenya,Nairobi,Sugar,KG,186.76,KES,Sample Data
